color,director_name,duration,director_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,budget,title_year,imdb_score,movie_facebook_likes
Color,Martin Lawrence,108,0,34746109,Comedy,A Thin Line Between Love and Hate ,3122,3023,8000000,1996,5.6,559
Color,Jonathan Levine,100,129,34963967,Comedy,50/50 ,270441,39807,8000000,2011,7.7,40000
Color,Masayuki Ochiai,90,5,25926543,Horror,Shutter ,26609,1534,8000000,2008,5.2,0
Color,Tom Gormican,94,19,26049082,Comedy,That Awkward Moment ,76791,1024,8000000,2014,6.1,0
Color,Kenneth Branagh,111,0,22551000,Comedy,Much Ado About Nothing ,37269,37645,8000000,1993,7.4,0
Color,Peter R. Hunt,142,13,22800000,Action,On Her Majesty's Secret Service ,59941,1769,7000000,1969,6.8,0
Color,Wes Craven,107,0,18090181,Fantasy,New Nightmare ,38191,1775,8000000,1994,6.4,0
Color,John Schultz,91,13,17843379,Comedy,Drive Me Crazy ,14904,1760,8000000,1999,5.7,0
Color,Tamra Davis,82,33,17278980,Comedy,Half Baked ,48225,2400,8000000,1998,6.7,0
Color,Jonas Elmer,97,3,16699684,Comedy,New in Town ,17461,25792,8000000,2009,5.6,0
Color,Stephen Gaghan,128,79,50815288,Drama,Syriana ,109191,14747,50000000,2005,7,0
Color,Mary Harron,102,126,15047419,Crime,American Psycho ,357275,25462,7000000,2000,7.6,18000
Color,Miguel Arteta,93,44,14015786,Drama,The Good Girl ,37952,27646,5000000,2002,6.5,938
Color,Troy Duffy,138,78,10269307,Action,The Boondock Saints II: All Saints Day ,53251,17524,8000000,2009,6.3,0
Color,Nicole Holofcener,93,132,17536788,Comedy,Enough Said ,49240,1183,8000000,2013,7.1,12000
Color,Will Gluck,92,87,58401464,Comedy,Easy A ,276746,16982,8000000,2010,7.1,19000
 Black and White,E. Elias Merhige,92,54,8279017,Drama,Shadow of the Vampire ,34191,1761,8000000,2000,6.9,0
Color,Joe Nussbaum,104,18,10106233,Comedy,Prom ,12702,5190,8000000,2011,5.4,0
Color,Steve Rash,89,15,4692814,Comedy,Held Up ,2870,3291,8000000,1999,5.1,77
Color,Fina Torres,92,26,5018450,Comedy,Woman on Top ,8546,2687,8000000,2000,5.3,859
Color,Duke Johnson,90,26,3442820,Animation,Anomalisa ,31489,1442,8000000,2015,7.3,0
Color,Mike Leigh,129,608,3205244,Comedy,Another Year ,23629,2265,10000000,2010,7.3,0
Color,François Ozon,111,341,3076425,Comedy,8 Women ,23660,3543,8000000,2002,7.1,0
Color,Mark L. Lester,79,73,2275557,Action,Showdown in Little Tokyo ,12561,2404,8000000,1991,6,0
Color,David Dobkin,104,71,1789892,Comedy,Clay Pigeons ,9494,1795,8000000,1998,6.6,515
Color,Anna Boden,101,16,6350058,Comedy,It's Kind of a Funny Story ,106098,2786,8000000,2010,7.2,20000
Color,Nigel Cole,113,13,1094798,Biography,Made in Dagenham ,11158,7692,7200000,2010,7.2,0
Color,Anand Tucker,92,14,1071240,Biography,When Did You Last See Your Father? ,3571,15848,8000000,2007,6.9,429
Color,Steve James,106,23,532190,Biography,Prefontaine ,5673,1610,8000000,1997,6.8,0
Color,Tomm Moore,75,45,686383,Adventure,The Secret of Kells ,22811,75,6500000,2009,7.7,11000
Color,John Carney,104,109,16168741,Drama,Begin Again ,99430,517,8000000,2013,7.4,43000
Color,David Jacobson,108,12,568695,Drama,Down in the Valley ,16617,3921,8000000,2005,6.5,412
Color,Michael Corrente,99,30,398420,Crime,Brooklyn Rules ,5049,1234,8000000,2007,6.4,226
Color,Keith Gordon,109,200,336456,Comedy,The Singing Detective ,7116,41645,8000000,2003,5.6,494
 Black and White,Andrew Currie,93,8,298110,Comedy,Fido ,25055,786,8000000,2006,6.8,0
Color,Andrew Wilson,99,387,127144,Comedy,The Wendell Baker Story ,5159,9608,8000000,2005,5.5,143
Color,Jonathan Lynn,98,36,117190,Action,Wild Target ,29994,11770,8000000,2010,6.9,0
Color,Marc Schölermann,95,3,108662,Crime,Pathology ,26849,3185,8000000,2008,6,3000
Color,Robert Moresco,107,53,53481,Crime,10th & Wolf ,5557,2512,8000000,2006,6.4,294
Color,Thomas Vinterberg,102,346,23106,Comedy,Dear Wendy ,9003,2572,50000000,2004,6.6,532
Color,Claudia Llosa,97,43,52961,Drama,Aloft ,2103,326,8000000,2014,5.3,675
Color,Ol Parker,90,21,671240,Comedy,Imagine Me & You ,23023,619,7900000,2005,6.9,0
Color,David Webb Peoples,90,73,882290,Action,The Blood of Heroes ,4792,1526,10000000,1989,6.5,999
Color,Bruce Beresford,99,78,106593296,Comedy,Driving Miss Daisy ,72324,12619,7500000,1989,7.4,3000
Color,George Tillman Jr.,115,88,43490057,Comedy,Soul Food ,5275,4737,7500000,1997,6.9,508
Color,Stanley Tong,89,7,32333860,Action,Rumble in the Bronx ,29843,407,7500000,1995,6.7,0
Color,Jason Reitman,92,655,24792061,Comedy,Thank You for Smoking ,191998,25092,6500000,2005,7.6,0
Color,Eli Roth,94,0,17544812,Horror,Hostel: Part II ,69989,4707,10000000,2007,5.4,0
Color,Lone Scherfig,100,92,12574715,Drama,An Education ,112138,4198,4500000,2009,7.3,12000
Color,Tony Richardson,109,62,5100000,Comedy,The Hotel New Hampshire ,6595,2024,7500000,1984,6,345
Color,Joe Carnahan,105,248,10460089,Crime,Narc ,34098,1442,7500000,2002,7.2,1000
Color,Paul Gross,102,329,4239767,Comedy,Men with Brooms ,3709,1834,7500000,2002,6,0
Color,Charles Robert Carner,97,18,4131640,Comedy,Witless Protection ,5463,4091,7500000,2008,3.1,140
Color,Russell Holt,118,0,3347439,Drama,The Work and the Glory ,833,1233,7500000,2004,6.9,31
Color,Mike Judge,92,406,10814185,Comedy,Extract ,37530,41867,8000000,2009,6.2,0
Color,Claude Miller,103,27,206400,Comedy,Alias Betty ,1439,262,50000000,2001,6.9,26
Color,Michael Winterbottom,93,187,197148,Drama,Code 46 ,18109,1176,7500000,2003,6.3,0
Color,Paul Haggis,115,549,54557348,Crime,Crash ,361169,5732,6500000,2004,7.9,18000
Color,Rodrigo García,113,127,3014541,Drama,Albert Nobbs ,19616,4370,8000000,2011,6.7,0
Color,Siddharth Anand,153,5,872643,Comedy,Ta Ra Rum Pum ,2909,902,6000000,2007,5.4,108
Color,Vincent Paronnaud,89,10,4443403,Animation,Persepolis ,70194,1754,7300000,2007,8,14000
Color,Nicolas Winding Refn,118,0,1330827,Horror,The Neon Demon ,9866,19879,7000000,2016,7,0
Color,Daniel Barber,97,12,1818681,Action,Harry Brown ,74435,2486,7300000,2009,7.2,0
Color,Sam Raimi,156,0,336530303,Action,Spider-Man 3 ,383071,46055,258000000,2007,6.2,0
Color,Robert Marcarelli,100,0,12610552,Action,The Omega Code ,4682,2428,7500000,1999,3.5,129
Color,Jason Reitman,96,655,143492840,Comedy,Juno ,414335,28817,7500000,2007,7.5,10000
Color,Guy Hamilton,120,82,43800000,Action,Diamonds Are Forever ,74249,1105,7200000,1971,6.7,0
Color,Francis Ford Coppola,175,0,134821952,Crime,The Godfather ,1155770,28122,6000000,1972,9.2,43000
Color,Adrian Lyne,95,213,94900000,Drama,Flashdance ,35172,791,4000000,1983,6.1,0
Color,Marc Webb,95,464,32391374,Comedy,500 Days of Summer ,376600,54075,7500000,2009,7.7,40000
Color,Jane Campion,121,319,40158000,Drama,The Piano ,63931,1051,7000000,1993,7.6,0
Color,Steven Soderbergh,110,0,113709992,Comedy,Magic Mike ,108843,46646,7000000,2012,6.1,54000
Color,Jonathan Liebesman,96,474,32131483,Horror,Darkness Falls ,25870,2212,11000000,2003,4.9,2000
Color,Guy Hamilton,121,82,35400000,Action,Live and Let Die ,74957,1865,7000000,1973,6.8,0
Color,Jay Russell,95,13,34099640,Drama,My Dog Skip ,16651,2515,5000000,2000,7,0
Color,Salim Akil,112,70,37295394,Comedy,Jumping the Broom ,7973,5959,6600000,2011,5.7,0
Color,Baz Luhrmann,143,1000,144812796,Drama,The Great Gatsby ,362933,29769,105000000,2013,7.3,115000
 Black and White,George Clooney,93,0,31501218,Biography,"Good Night, and Good Luck. ",84070,22745,7500000,2005,7.5,0
Color,Bennett Miller,110,152,28747570,Biography,Capote ,100571,22140,7000000,2005,7.4,0
Color,Robert Rodriguez,104,0,25625110,Action,Desperado ,138707,33758,7000000,1995,7.2,0
Color,Michael Winterbottom,115,187,403932,Drama,The Claim ,5254,17104,20000000,2000,6.5,141
Color,Michael Anderson,119,23,25000000,Action,Logan's Run ,39847,2951,9000000,1976,6.8,0
Color,Guy Hamilton,125,82,21000000,Action,The Man with the Golden Gun ,73950,17611,13000000,1974,6.8,2000
Color,Craig R. Baxley,96,22,20257000,Action,Action Jackson ,7569,5282,7000000,1988,5.2,978
Color,Neil Marshall,100,197,26005908,Adventure,The Descent ,154938,1379,3500000,2005,7.2,10000
Color,Matt Bettinelli-Olpin,89,14,15818967,Horror,Devil's Due ,13913,2517,7000000,2014,4,0
Color,David O. Russell,92,737,14891000,Comedy,Flirting with Disaster ,15088,2240,7000000,1996,6.8,824
Color,Rob Zombie,109,0,16901126,Crime,The Devil's Rejects ,76267,3544,7000000,2005,6.9,0
Color,Rick Famuyiwa,103,44,17474107,Comedy,Dope ,56605,1342,7000000,2015,7.3,23000
Color,Michael Rymer,95,48,14003141,Crime,In Too Deep ,4598,4837,7000000,1999,6.1,375
Color,Sam Mendes,143,0,304360277,Action,Skyfall ,522048,2039,200000000,2012,7.8,80000
 Black and White,Rob Zombie,105,0,12583510,Horror,House of 1000 Corpses ,60709,2444,7000000,2003,6,0
Color,Ethan Coen,106,1000,9190525,Comedy,A Serious Man ,102125,1120,7000000,2009,7,10000
Color,Aaron Schneider,100,11,9176553,Drama,Get Low ,19147,19330,7500000,2009,7.1,0
Color,Steve Miner,103,49,9094451,Action,Warlock ,11668,1990,7000000,1989,6.2,0
Color,Gina Prince-Bythewood,116,107,14612840,Drama,Beyond the Lights ,11191,3110,7000000,2014,6.9,0
Color,Tom Ford,99,192,9166863,Drama,A Single Man ,83182,14816,7000000,2009,7.6,16000
Color,Martin Scorsese,164,17000,8373585,Drama,The Last Temptation of Christ ,39680,1934,7000000,1988,7.6,0
Color,Michael Corrente,96,30,7292175,Comedy,Outside Providence ,7736,2018,7000000,1999,6.4,0
Color,Gurinder Chadha,122,98,6601079,Comedy,Bride & Prejudice ,17436,2321,7000000,2004,6.2,0
Color,Phillip Noyce,94,176,6165429,Adventure,Rabbit-Proof Fence ,23486,312,6000000,2002,7.5,0
Color,Don Michael Paul,93,70,5694308,Comedy,Who's Your Caddy? ,13815,3128,7000000,2007,2,446
Color,Tony Maylam,96,6,5430822,Action,Split Second ,8391,493,7000000,1992,6.2,0
Color,Mitch Davis,113,7,4720371,Adventure,The Other Side of Heaven ,3203,11116,7000000,2001,6.5,650
Color,Yash Chopra,192,147,2921738,Drama,Veer-Zaara ,34449,9984,7000000,2004,7.9,2000
Color,David Mamet,99,342,2344847,Drama,Redbelt ,18561,2158,7000000,2008,6.8,0
Color,Jay Duplass,91,157,7455447,Comedy,Cyrus ,29967,1136,7000000,2010,6.3,0
Color,Kevin Brodie,100,0,2148212,Drama,A Dog of Flanders ,781,1906,7000000,1999,6.3,157
Color,Paul Schrader,105,261,2062066,Biography,Auto Focus ,11387,2684,7000000,2002,6.6,357
Color,George Hickenlooper,99,60,1654367,Biography,Factory Girl ,18355,6526,7000000,2006,6.4,3000
Color,Lynne Ramsay,112,159,1738692,Drama,We Need to Talk About Kevin ,95529,3547,7000000,2011,7.5,38000
Color,Tim Chambers,99,2,1889522,Drama,The Mighty Macs ,1119,2589,7000000,2009,6.5,797
Color,Rodrigo García,125,127,1110286,Drama,Mother and Child ,9727,8876,4825000,2009,7.2,0
Color,Dick Richards,107,6,1000000,Adventure,March or Die ,2215,2209,9000000,1977,6.3,122
Color,Jean-Marie Poiré,107,8,700000,Comedy,Les visiteurs ,24438,215,50000000,1993,7,0
Color,Sofia Coppola,97,0,1768416,Comedy,Somewhere ,35848,684,7000000,2010,6.3,0
Color,Alex Zamm,95,43,306715,Comedy,Chairman of the Board ,5143,5213,10000000,1998,2.3,724
Color,Spencer Susser,106,58,382946,Drama,Hesher ,43965,44969,7000000,2010,7.1,19000
Color,Gus Van Sant,103,835,236266,Adventure,Gerry ,15104,13000,3500000,2002,6.2,0
Color,Thaddeus O'Sullivan,96,5,196067,Drama,The Heart of Me ,1966,1251,7000000,2002,6.7,97
Color,Peter Sollett,103,6,532988,Biography,Freeheld ,5863,9660,7000000,2015,6.5,0
Color,Shari Springer Berman,108,30,453079,Comedy,The Extra Man ,4124,2029,7000000,2010,5.9,916
Color,Stephen Milburn Anderson,118,0,46451,Comedy,Ca$h ,7663,27756,7000000,2010,6,694
Color,Richard E. Grant,97,554,233103,Drama,Wah-Wah ,2670,2544,7000000,2005,6.9,311
Color,Clint Eastwood,115,16000,41400000,Western,Pale Rider ,39451,17209,6900000,1985,7.3,0
Color,Richard Linklater,102,0,7993039,Comedy,Dazed and Confused ,120036,18643,6900000,1993,7.7,10000
Color,Max Färberböck,125,4,927107,Biography,Aimee & Jaguar ,5153,333,15000000,1999,7.3,687
Color,Arie Posin,108,3,49526,Comedy,The Chumscrubber ,16299,2119,6800000,2005,7,1000
Color,Damian Nieman,101,0,10696,Crime,Shade ,10771,490,6800000,2003,6.4,413
Color,Mark Tonderai,101,13,31607598,Drama,House at the End of the Street ,58366,35717,6900000,2012,5.6,10000
Color,Denis Villeneuve,139,777,6857096,Drama,Incendies ,80429,343,6800000,2010,8.2,37000
Color,Gabriele Muccino,125,125,223878,Comedy,"Remember Me, My Love ",3548,132,5000000,2003,6.5,282
Color,José Padilha,115,294,8060,Action,Elite Squad ,81644,666,4000000,2007,8.1,11000
Color,John R. Leonetti,99,40,84263837,Horror,Annabelle ,81699,2323,6500000,2014,5.4,45000
Color,Rachel Perkins,88,3,110029,Comedy,Bran Nue Dae ,1388,225,6500000,2009,6.3,479
Color,John Singleton,112,309,57504069,Crime,Boyz n the Hood ,94139,106,6000000,1991,7.8,0
Color,Luis Valdez,108,7,54215416,Biography,La Bamba ,21409,936,6500000,1987,6.8,0
Color,Brian De Palma,104,0,31899000,Mystery,Dressed to Kill ,23986,2442,6500000,1980,7.1,0
Color,Stephen Sommers,108,208,24103594,Adventure,The Adventures of Huck Finn ,6384,4840,6500000,1993,6.2,391
Color,Doug Liman,102,218,16842303,Comedy,Go ,59474,2475,6500000,1999,7.3,0
Color,Nicole Holofcener,88,132,13367101,Comedy,Friends with Money ,19715,1140,6500000,2006,5.9,515
Color,Louis Morneau,91,38,10149779,Horror,Bats ,8294,1405,6500000,1999,3.6,342
Color,Caroline Link,141,11,6173485,Biography,Nowhere in Africa ,10672,105,7000000,2001,7.7,802
Color,Steve McQueen,101,0,4000304,Drama,Shame ,145395,15230,6500000,2011,7.3,23000
Color,Matthew Vaughn,105,905,2338695,Crime,Layer Cake ,134070,29277,4000000,2004,7.4,0
Color,Sterling Van Wagenen,100,0,2024854,Drama,The Work and the Glory II: American Zion ,564,1942,6500000,2005,6.6,19
Color,Zal Batmanglij,116,129,2268296,Drama,The East ,41856,13180,6500000,2013,6.9,12000
Color,Michael Mayer,97,15,1029017,Drama,A Home at the End of the World ,12049,21107,6500000,2004,6.8,1000
Color,Hans Petter Moland,106,19,64148,Drama,Aberdeen ,2601,846,6500000,2000,7.3,260
Color,Oren Moverman,105,38,66637,Drama,The Messenger ,29608,14462,6500000,2009,7.2,0
 Black and White,Anton Corbijn,122,210,871577,Biography,Control ,51353,2614,4500000,2007,7.7,13000
Color,James Cameron,107,0,38400000,Action,The Terminator ,600266,3582,6500000,1984,8.1,13000
 Black and White,Wolfgang Becker,121,31,4063859,Drama,Good Bye Lenin! ,114407,200,4800000,2003,7.7,11000
Color,Tom Hooper,98,0,449558,Biography,The Damned United ,32307,1163,10000000,2009,7.6,0
Color,Kevin Smith,123,0,2122561,Comedy,Mallrats ,99033,3254,6000000,1995,7.2,0
Color,Randal Kleiser,110,116,181360000,Musical,Grease ,170027,5127,6000000,1978,7.2,13000
Color,Oliver Stone,120,0,137963328,Drama,Platoon ,291603,42028,6000000,1986,8.1,9000
Color,Michael Moore,122,909,119078393,Documentary,Fahrenheit 9/11 ,113152,1448,6000000,2004,7.5,0
Color,George Roy Hill,110,131,102308900,Biography,Butch Cassidy and the Sundance Kid ,152089,2169,6000000,1969,8.1,0
Color,Robert Stevenson,139,55,102300000,Comedy,Mary Poppins ,107408,2045,6000000,1964,7.8,0
Color,Robert Redford,124,0,54800000,Drama,Ordinary People ,35130,5122,6000000,1980,7.8,0
Color,Frank Coraci,120,153,24004159,Action,Around the World in 80 Days ,68722,3175,110000000,2004,5.8,0
Color,Jerome Robbins,152,34,43650000,Crime,West Side Story ,71919,1802,6000000,1961,7.6,0
Color,Harold Ramis,98,11000,39800000,Comedy,Caddyshack ,81599,14921,6000000,1980,7.4,0
Color,Gary Hardwick,106,10,27457409,Comedy,The Brothers ,3198,6419,6000000,2001,6.3,478
Color,Rick Famuyiwa,106,44,25047631,Comedy,The Wood ,6585,2724,6000000,1999,6.9,990
Color,Bryan Singer,106,0,23272306,Crime,The Usual Suspects ,740918,20821,6000000,1995,8.6,28000
 Black and White,Stephen Hopkins,89,81,22168359,Fantasy,A Nightmare on Elm Street 5: The Dream Child ,29659,584,8000000,1989,5.1,1000
Color,Walt Becker,94,12,21005329,Comedy,Van Wilder: Party Liaison ,89128,19341,6000000,2002,6.4,0
Color,Darren Aronofsky,109,0,26236603,Drama,The Wrestler ,251349,1582,6000000,2008,7.9,10000
Color,King Vidor,144,54,20400000,Drama,Duel in the Sun ,6304,2037,8000000,1946,6.9,403
Color,Christopher Guest,90,378,18621249,Comedy,Best in Show ,45859,4611,6000000,2000,7.5,0
Color,John Carpenter,106,0,25244700,Action,Escape from New York ,91017,2270,6000000,1981,7.2,0
Color,Spike Lee,121,0,14545844,Comedy,School Daze ,4756,1284,6500000,1988,5.8,624
Color,Fred Savage,89,0,13235267,Comedy,Daddy Day Camp ,12339,1752,6000000,2007,2.9,256
Color,Donald Petrie,104,80,12793213,Comedy,Mystic Pizza ,18286,10430,6000000,1988,6.2,0
Color,Peter Howitt,99,29,11883495,Comedy,Sliding Doors ,52805,1462,9000000,1998,6.8,0
Color,Rusty Cundieff,98,38,11797927,Comedy,Tales from the Hood ,4582,3221,6000000,1995,6.1,985
Color,Kevin Macdonald,121,162,17605861,Biography,The Last King of Scotland ,145580,1184,6000000,2006,7.7,0
Color,Dominique Othenin-Girard,96,2,11642254,Horror,Halloween 5 ,22929,1308,3000000,1989,5.2,926
Color,Richard Linklater,99,0,9203192,Comedy,Bernie ,45396,11328,5000000,2011,6.8,15000
Color,Jean-Jacques Mantello,42,0,7518876,Adventure,Dolphins and Whales 3D: Tribes of the Ocean ,172,844,6000000,2008,6.5,28
Color,Ed Harris,122,0,8596914,Biography,Pollock ,23023,1517,6000000,2000,7,0
Color,Risa Bramon Garcia,101,112,6851636,Comedy,200 Cigarettes ,13010,2697,6000000,1999,5.9,0
Color,Brian Klugman,102,49,11434867,Drama,The Words ,59637,51355,6000000,2012,7.1,21000
Color,Matt Piedmont,84,4,5895238,Comedy,Casa de mi Padre ,17169,10123,6000000,2012,5.5,9000
Color,Raymond De Felitta,104,20,6670712,Comedy,City Island ,27301,3825,6000000,2009,7.4,0
Color,John Michael McDonagh,96,51,5359774,Comedy,The Guard ,64794,3569,6000000,2011,7.3,17000
Color,Deb Hagan,94,0,4693919,Comedy,College ,11011,4484,6500000,2008,4.6,422
Color,Sofia Coppola,90,0,4859475,Drama,The Virgin Suicides ,116910,7103,6000000,1999,7.2,0
Color,Zach Cregger,90,138,4542775,Comedy,Miss March ,18313,1831,6000000,2009,5.1,985
Color,Zach Braff,106,0,3588432,Comedy,Wish I Was Here ,29341,18947,6000000,2014,6.7,0
Color,Mark Tarlov,96,3,4394936,Comedy,Simply Irresistible ,11439,5668,6000000,1999,5.3,901
Color,John Cameron Mitchell,95,263,3029081,Comedy,Hedwig and the Angry Inch ,26300,993,6000000,2001,7.8,0
Color,Sheldon Lettich,99,23,3273588,Action,Only the Strong ,4195,382,6000000,1993,6.7,0
Color,Billy Ray,99,53,2207975,Drama,Shattered Glass ,28855,8297,6000000,2003,7.2,0
Color,David Atkins,95,8,2025238,Comedy,Novocaine ,9589,489,6000000,2001,5.8,289
Color,Jonathan Levine,99,129,2077046,Comedy,The Wackness ,27266,2748,6000000,2008,7,0
Color,Sylvio Tabet,107,0,869325,Action,Beastmaster 2: Through the Portal of Time ,2281,2000,6000000,1991,3.8,125
Color,Rick Bieber,90,11,399611,Biography,The 5th Quarter ,1245,2370,6000000,2010,5.7,0
Color,Shana Feste,96,19,115862,Drama,The Greatest ,7394,2163,6000000,2009,6.7,0
Color,Joey Lauren Adams,97,781,117560,Drama,Come Early Morning ,2330,1081,6000000,2006,6.2,224
Color,Peter Cattaneo,107,11,54606,Comedy,Lucky Break ,1940,2440,6000000,2001,6.2,30
Color,S.R. Bindler,85,0,36497,Comedy,"Surfer, Dude ",7367,14599,6000000,2008,4.7,850
Color,Stefan Ruzowitzky,95,24,65804,Crime,Deadfall ,32512,27575,12000000,2012,6.3,0
Color,Cédric Klapisch,111,82,3895664,Comedy,L'auberge espagnole ,34383,1858,5300000,2002,7.3,0
Color,Kate Barker-Froyland,86,4,20200,Drama,Song One ,6797,12772,6000000,2014,5.8,0
Color,Barbet Schroeder,115,58,31874869,Crime,Murder by Numbers ,43575,34605,50000000,2002,6.1,0
Color,Martin Koolhoven,103,12,542860,Drama,Winter in Wartime ,9230,219,4000000,2008,7.1,0
Color,Prachya Pinkaew,111,64,11905519,Action,The Protector ,30210,2205,200000000,2005,7.1,0
Color,Gurinder Chadha,112,98,32541719,Comedy,Bend It Like Beckham ,89806,2201,3500159,2002,6.7,0
Color,John Sayles,141,407,3064356,Drama,Sunshine State ,3433,2584,5600000,2002,6.9,160
Color,Preston A. Whitmore II,95,17,7009668,Action,Crossover ,8707,2000,5600000,2006,2.1,244
Color,Jaume Balagueró,85,57,27024,Horror,[Rec] 2 ,55597,73,5600000,2009,6.6,4000
Color,George Roy Hill,129,131,159600000,Comedy,The Sting ,175607,2387,5500000,1973,8.3,0
Color,Hugh Hudson,125,46,58800000,Biography,Chariots of Fire ,40511,1651,5500000,1981,7.2,0
Color,Darren Grant,116,0,50382128,Comedy,Diary of a Mad Black Woman ,10472,2723,5500000,2005,5.6,0
Color,Scott Hicks,105,96,35811509,Biography,Shine ,43013,888,5500000,1996,7.7,0
Color,Joseph Gordon-Levitt,90,23000,24475193,Comedy,Don Jon ,190494,44265,3000000,2013,6.6,33000
Color,Terry Zwigoff,111,72,6200756,Comedy,Ghost World ,96129,34106,7000000,2001,7.4,5000
Color,Richard Eyre,91,14,1292119,Biography,Iris ,14786,16768,5500000,2001,7.1,0
Color,Christophe Barratier,97,25,3629758,Drama,The Chorus ,44151,745,5500000,2004,7.9,0
Color,Émile Gaudreault,92,9,6239558,Comedy,Mambo Italiano ,5548,1033,5000000,2003,6.7,352
Color,James Cox,104,10,1056102,Crime,Wonderland ,18792,1315,5000000,2003,6.6,1000
Color,Spike Lee,120,0,27545445,Drama,Do the Right Thing ,59524,2892,6500000,1989,7.9,0
Color,James Toback,99,56,56007,Comedy,Harvard Man ,3754,6776,5500000,2001,4.9,113
Color,Aki Kaurismäki,93,592,611709,Comedy,Le Havre ,15267,391,3850000,2011,7.2,0
Color,Hitoshi Matsumoto,99,17,22770,Comedy,R100 ,1658,81,5500000,2013,6.1,543
Color,George Ratliff,96,3,27445,Action,Salvation Boulevard ,3788,561,9000000,2011,5.3,1000
Color,David Wain,96,136,766487,Comedy,The Ten ,15315,4883,5250000,2007,5,915
Color,Morten Tyldum,100,77,1196752,Crime,Headhunters ,79353,385,30300000,2011,7.6,23000
Color,Michael McGowan,98,12,795126,Comedy,Saint Ralph ,4976,955,6000000,2004,7.6,989
Color,James Wan,106,0,83574831,Fantasy,Insidious: Chapter 2 ,109214,2975,5000000,2013,6.6,35000
Color,Darren Lynn Bousman,95,163,87025093,Horror,Saw II ,188679,4134,4000000,2005,6.6,0
Color,Dan Trachtenberg,104,16,71897215,Drama,10 Cloverfield Lane ,126893,14504,15000000,2016,7.3,33000
Color,Jeff Tremaine,87,79,64267897,Comedy,Jackass: The Movie ,67992,1770,5000000,2002,6.6,0
Color,David F. Sandberg,81,26,56536016,Horror,Lights Out ,13523,3344,4900000,2016,6.9,0
Color,Henry Joost,94,24,104007828,Horror,Paranormal Activity 3 ,76828,2371,5000000,2011,5.8,24000
Color,Stiles White,89,10,50820940,Fantasy,Ouija ,31915,5056,5000000,2014,4.4,18000
Color,Chuck Russell,88,55,44793200,Action,A Nightmare on Elm Street 3: Dream Warriors ,49820,1584,4500000,1987,6.6,0
Color,Joel Edgerton,108,0,43771291,Mystery,The Gift ,79916,3215,5000000,2015,7.1,15000
Color,Eugenio Derbez,115,399,44456509,Comedy,Instructions Not Included ,22105,688,5000000,2013,7.6,14000
Color,Henry Joost,96,24,53884821,Horror,Paranormal Activity 4 ,51204,799,5000000,2012,4.6,26000
Color,Henry Koster,135,28,36000000,Drama,The Robe ,6359,1920,5000000,1953,6.8,0
Color,Rachel Talalay,93,54,34872293,Comedy,Freddy's Dead: The Final Nightmare ,30765,42002,8500000,1991,4.9,963
Color,Patty Jenkins,109,260,34468224,Biography,Monster ,105568,11736,4500000,2003,7.3,0
Color,Christopher Landon,101,52,32453345,Fantasy,Paranormal Activity: The Marked Ones ,31791,2161,5000000,2014,5,10000
Color,Jean-Marc Vallée,117,212,27296514,Biography,Dallas Buyers Club ,326494,17738,5000000,2013,8,65000
Color,David Gelb,83,26,25799043,Horror,The Lazarus Effect ,28513,11771,3300000,2015,5.2,0
 Black and White,Christopher Nolan,113,22000,25530884,Mystery,Memento ,845580,1997,9000000,2000,8.5,40000
Color,Mike Flanagan,104,59,27689474,Horror,Oculus ,85688,2071,5000000,2013,6.5,23000
 Black and White,Kevin Smith,97,0,24138847,Comedy,Clerks II ,114797,2990,5000000,2006,7.4,0
Color,Stephen Daldry,110,335,21994911,Drama,Billy Elliot ,98354,1122,5000000,2000,7.7,0
Color,Nat Faxon,103,214,21501098,Comedy,The Way Way Back ,115813,8375,5000000,2013,7.4,22000
Color,George Jackson,94,0,19281235,Comedy,House Party 2 ,3571,2523,5000000,1991,5.1,232
Color,Maurice Joyce,77,0,19421271,Animation,Doug's 1st Movie ,2448,2908,5000000,1999,5,122
Color,Robert Duvall,134,3000,20733485,Drama,The Apostle ,11622,428,5000000,1997,7.2,1000
Color,Jesse Peretz,90,37,24809547,Comedy,Our Idiot Brother ,74875,15710,5000000,2011,6.4,11000
Color,Ice Cube,104,0,23031390,Comedy,The Players Club ,4345,2868,4500000,1998,5.6,575
Color,Tim Blake Nelson,95,596,16017403,Drama,O ,17333,3300,5000000,2001,6.2,0
Color,John Erick Dowdle,93,66,21197315,Horror,"As Above, So Below ",49948,1410,5000000,2014,6.1,14000
Color,Bille Woodruff,106,23,17382982,Drama,Addicted ,5975,2840,5000000,2014,5.2,0
Color,Kasi Lemmons,109,148,14821531,Drama,Eve's Bayou ,6915,3843,6000000,1997,7.3,599
Color,Richard Glatzer,101,25,18656400,Drama,Still Alice ,86077,19673,5000000,2014,7.5,45000
Color,Rob Hedden,100,6,14343976,Adventure,Friday the 13th Part VIII: Jason Takes Manhattan ,22961,1327,5000000,1989,4.5,1000
Color,Joel Zwick,95,38,241437427,Comedy,My Big Fat Greek Wedding ,102071,1495,5000000,2002,6.6,5000
Color,Harmony Korine,94,520,14123773,Crime,Spring Breakers ,108683,12306,5000000,2012,5.3,25000
